global_max_products,global_max_difference_products,global_max_all_price,global_max_difference_all_price,global_max_shops,global_max_difference_shops,global_max_price,global_max_difference_price,global_min_products,global_min_difference_products,global_min_all_price,global_min_difference_all_price,global_min_shops,global_min_difference_shops,global_min_price,global_min_difference_price,difference_left_products,difference_left_difference_products,difference_left_all_price,difference_left_difference_all_price,difference_left_shops,difference_left_difference_shops,difference_left_price,difference_left_difference_price,difference_right_products,difference_right_difference_products,difference_right_all_price,difference_right_difference_all_price,difference_right_shops,difference_right_difference_shops,difference_right_price,difference_right_difference_price,local_min_products,local_min_difference_products,local_min_all_price,local_min_difference_all_price,local_min_shops,local_min_difference_shops,local_min_price,local_min_difference_price,local_max_products,local_max_difference_products,local_max_all_price,local_max_difference_all_price,local_max_shops,local_max_difference_shops,local_max_price,local_max_difference_price,month
2,2,2,2,5,5,5,1,14,13,14,13,12,13,14,16,19.06382978723404,-1.1146245059288538,12.18333895479283,-1.0679631585459177,1.6,-4.333333333333333,1.212748573824488,-0.8109182275743418,0,4,0,5,0,2,8,1,6.82480957562568,-0.9440724694761717,5.265577350965016,-0.9954621042638927,1.0909090909090908,-2.1666666666666665,1.6733915558169643,-5.094106591902347,14,14,14,14,10,12,14,15,49
2,2,1,2,1,5,0,2,3,2,3,2,2,2,2,4,450.0,-2.979020979020979,448.74151813490465,-4.6174097629241615,85.0,-4.666666666666667,1.6783125729593524,-0.8837363411319256,0,4,0,4,0,5,5,1,7.219251336898396,-0.38727272727272727,6.869838291349,-0.39761878614229956,1.4912280701754386,-0.49122807017543857,1.0,-0.14419697840573437,2,3,2,3,1,1,3,3,15
0,1,0,0,4,3,8,5,16,17,17,17,8,11,16,17,13.813063063063064,-1.1642131979695431,12.058092476522319,-1.205099526337349,1.5573770491803278,10.0,1.435893205049999,-1.7758953053311162,1,6,1,6,0,4,3,2,1.0,-1.067240577012564,1.0,1.0,1.0795454545454546,-2.5,1.5512905471464375,-1.5918394302363417,17,17,18,17,9,11,15,17,49
2,3,2,3,5,3,10,2,15,18,16,18,7,9,14,17,17.562264150943395,-1.6911242603550296,10.23698280274829,-1.5428200843504898,2.111111111111111,-4.0,1.0,-1.1243044804253017,0,5,0,4,0,4,12,3,4.022471910112359,-1.5411993097497843,3.1284140383977364,-1.5517078746881925,1.0919540229885059,-2.0,1.7155703481526325,-0.7496035188700245,15,18,16,18,8,12,15,17,49
1,2,1,2,1,3,0,4,5,6,5,5,4,2,7,10,2956.0,-0.7934631432545202,2910.1491596638657,-0.8278284173119074,92.0,-0.6515151515151515,1.6073906021839577,-1.2384804340879088,1,4,2,4,1,4,2,3,64.26086956521739,-0.3920962199312715,58.411497513814034,-0.42727992700136985,10.222222222222221,-0.5180722891566265,1.0,-0.930278844142789,4,7,4,6,4,4,7,10,25
3,1,3,1,5,2,1,2,4,4,4,4,2,2,2,5,3.6861702127659575,-1.0962025316455697,2.6522676935670773,-0.6999714717599065,1.82,14.0,1.0,-1.6412471193787246,2,5,2,5,1,5,8,3,71.07692307692308,-0.8244478293983244,52.41956379402281,-0.6859494742946213,22.75,-0.21875,1.3898183134781426,-0.26194531495500734,3,5,3,5,0,3,3,4,18
1,1,1,1,1,2,3,5,7,8,5,11,2,6,6,9,521.0,-11.363636363636363,2083.718449030645,-32.35488826165522,83.0,-5.333333333333333,8.418952951363833,-1.0633687789592987,1,6,0,7,0,3,0,4,10.854166666666666,-0.5285412262156448,10.960885301492416,-0.5050263417933558,3.772727272727273,-0.26229508196721313,1.0628596511374795,-1.0074419908295935,4,9,4,11,1,7,5,8,27
3,3,4,3,3,1,12,4,12,17,15,17,9,12,14,19,4.750649350649351,-1.917228103946102,3.545238256474486,-2.6944993008533697,1.6271186440677967,-0.8846153846153846,1.0969456923936562,-1.0216520015604118,2,2,2,3,1,7,6,2,7.214990138067061,-0.9920318725099602,6.034492025590294,-0.9582285541204086,1.1162790697674418,-4.6,1.5827186297364852,-1.3147080693265882,14,17,16,17,12,11,14,18,49
1,1,2,2,3,2,5,1,6,8,7,9,3,3,6,8,3074.0,-3.8365853658536584,2332.591079616507,-1409.2324418200767,94.0,-74.0,1.0003473428273706,-1.0003473428273706,0,3,1,3,0,6,5,1,1.9164588528678304,-1.0700680272108845,1.7320943880670012,-1.7982636379407293,1.2876712328767124,-5.285714285714286,1.3780580823762163,-5.842440246960289,5,8,6,9,3,4,6,9,24
3,2,3,2,5,7,5,4,8,10,7,10,4,5,7,10,2469.0,-1.752920813500649,2278.4588719153935,-1.3078314893052336,95.0,-29.0,3.014081583170977,1.0,0,3,0,5,1,3,1,2,12.596938775510203,-0.9846864365580943,8.932196662003689,-0.9821606205697158,1.2666666666666666,-0.38666666666666666,1.585735014615333,-0.7683748727406182,7,10,6,10,4,5,7,10,28
2,1,2,4,2,4,2,3,3,2,3,2,3,2,1,3,2.6194029850746268,-2.1458333333333335,2.0502676307470415,-5.471249056603766,1.48,1.0,1.0,-0.9556485548339536,1,4,1,5,0,4,2,1,3.407766990291262,-0.7923076923076923,2.7220895742472613,-0.6654268822857323,1.4230769230769231,-0.15384615384615385,1.27759076219733,-0.14608623410673205,2,3,2,3,2,2,2,2,10
0,2,1,3,0,3,5,4,5,7,6,8,3,4,8,9,547.0,-8.066666666666666,884.6377179340263,-32.462757646588244,81.0,-3.5,2.73838630806846,-0.9254613095238098,0,3,0,5,0,3,3,3,1.0,-2.372549019607843,1.0194491686498897,-2.4241998263840294,1.0,-2.8,1.1496084061924678,-11.775554864167797,5,7,6,9,4,5,7,9,29
0,1,0,1,0,1,2,5,2,5,2,6,2,6,2,5,736.0,-38.0,1330.8185637127424,-31.040475071936097,74.0,-30.0,2.4318155666531536,-1.002447365168308,0,4,0,6,0,2,0,3,1.0,-0.7228260869565217,1.0,-0.6356316369050928,1.0,-0.40540540540540543,1.3448987757305237,-1.035265468572417,2,6,2,6,2,5,1,5,13
2,1,2,1,2,1,0,3,7,8,8,8,7,8,6,10,12.785714285714286,-2.15,29.277825882585784,-4.354406149497514,12.333333333333334,-2.25,2.668468785821033,-0.7155040000469143,1,3,1,5,1,6,2,4,89.5,-0.7136929460580913,83.34370928553824,-0.6984419678507947,37.0,-0.45,1.0,-0.12094008593637803,6,9,7,9,7,9,6,10,32
4,5,4,5,6,6,7,7,11,11,12,13,8,10,11,14,26.243478260869566,-1.6577137945853029,13.382441603780935,-1.5255426128330536,1.6666666666666667,-6.666666666666667,1.0,-0.8522387650343916,0,4,0,4,0,6,3,2,16.92336448598131,-1.0334896182183524,10.799399746997535,-1.0617107677583781,1.3970588235294117,-0.29411764705882354,1.9610381302508362,-0.3485858611355145,10,12,11,14,9,10,11,13,43
1,1,0,1,0,2,2,4,7,9,6,8,6,8,9,10,660.0,-1.547069271758437,513.8769534375166,-1.7678572035487239,45.0,-1.8333333333333333,2.5435606352557065,-0.9290759159625839,1,4,2,6,0,5,4,2,15.903614457831326,-0.7186468646864687,1.0,-0.647850333155884,1.0,-0.36666666666666664,1.5005025201651172,-0.42788977612083634,8,8,7,8,6,8,9,9,31
0,2,0,2,2,7,5,5,13,14,12,14,9,9,11,13,56.5,-1.0342058298631767,43.39972430957736,-0.9971519086212142,2.0869565217391304,1.0,1.6642169135839928,-1.293959498972654,0,5,0,6,0,4,2,2,1.0,-0.45925241051380267,1.0,-0.44208924048973547,1.054945054945055,-0.25806451612903225,1.5023641373325505,-0.4727542752803686,13,13,12,13,10,9,11,12,33
2,3,2,3,5,3,11,2,15,17,15,17,6,8,11,15,11.914241960183768,-1.8804494382022472,8.23985106420312,-1.5208228258278123,1.5483870967741935,5.5,1.0,-0.3746823335162924,0,6,0,5,0,4,18,1,2.081883864062082,-0.6030556356298645,2.0596127211521624,-0.6152036773833645,1.1162790697674418,-2.75,1.4778362812601058,-0.5878406080939528,15,18,15,18,7,10,12,16,49
5,8,5,9,6,4,1,6,10,14,10,15,8,11,14,15,4967.0,-2.1650485436893203,3075.060017086715,-1.2860444371142907,96.0,-0.6727272727272727,2.2816553015127075,1.0,1,3,1,3,0,2,3,2,5.55592841163311,-0.6718553853878986,2.9806753593700375,-0.9743279210906136,1.0909090909090908,-9.25,1.0121840608199422,-1.0679196924391285,11,15,11,16,6,11,14,15,44
1,2,1,2,0,3,0,2,2,3,1,3,0,2,2,3,613.4285714285714,-44.02,760.8492717481658,-71.53782972727643,90.0,30.0,1.5281225485182452,1.0,1,3,1,2,0,0,3,2,1.4223252732692944,-1.7262745098039216,1.328531360834198,-2.0285687502995393,1.0,30.0,1.0,-7.803862230457429,2,3,1,3,0,1,3,4,14
5,5,3,5,6,3,21,4,14,16,13,14,8,12,14,17,25.73469387755102,-18.344827586206897,18.196535821661485,-28.522683824666668,12.0,-21.0,1.0,-0.797421820338666,0,8,0,5,0,3,12,1,1.9820811065702608,-1.0465573770491803,1.456778395881339,-1.1624127988187942,1.2,-3.0,1.48436860684741,-0.7561560088662406,13,17,13,14,8,11,15,17,49
2,3,2,3,3,4,1,3,5,7,5,7,1,5,8,10,1352.0,-3.9626168224299065,2724.770484770485,-5.129593756758896,90.0,-4.857142857142857,3.720957814607525,-0.8025861218043628,1,4,1,3,1,4,2,3,39.76470588235294,-0.6528098537336413,31.787238940799064,-0.5413344579601819,9.0,-0.4857142857142857,1.027409518347039,-0.4611924935730932,4,7,5,7,1,6,8,10,24
4,6,4,5,4,5,0,1,9,12,9,13,9,11,8,12,3660.0,-1.6943521594684385,4356.337191027288,-0.9764427761193899,92.0,-1.36,2.274911586610982,-1.3330118652728442,0,2,0,2,0,1,0,4,10.79646017699115,-0.7931570762052877,5.648813897451345,-0.7975032560922183,1.2266666666666666,-2.0,1.0,-17.87056760642408,9,11,8,12,8,10,8,13,41
2,6,1,5,5,3,1,6,14,16,14,14,9,11,14,16,4.022900763358779,-1.1113707165109035,4.39680375287566,-0.9694948758055246,2.292682926829268,-0.7777777777777778,1.6801959144840217,-1.8162963251494755,2,3,3,6,2,5,2,2,2.329281767955801,-1.3115808823529411,2.185657887940523,-0.8675623090506702,1.0804597701149425,-5.25,1.6232676791182836,-1.251679398025156,14,15,14,14,11,13,15,16,49
2,3,2,2,3,5,0,3,5,7,4,7,5,5,3,9,1229.0,-1.9033816425120773,1740.2120332365603,-1.889174882300845,87.0,-20.0,2.6575211474806917,1.0,2,4,3,4,0,4,1,3,27.931818181818183,-0.33503401360544216,21.86983762729009,-0.315647484695553,7.25,-0.29850746268656714,1.0,-0.3828047535546643,4,7,4,7,3,6,4,9,24
5,4,5,5,3,4,3,3,7,7,8,7,7,9,5,8,6.682242990654205,-4.451327433628318,7.76700408700045,-5.073412055139123,3.9473684210526314,-1.3636363636363635,2.279219921457901,-1.2305445254808165,7,5,3,4,1,4,1,4,37.63157894736842,-0.8482293423271501,28.67779273535484,-0.8081518618873031,5.357142857142857,-0.5357142857142857,1.1014511300704375,-0.2457864522106193,6,8,7,8,6,8,5,7,30
2,2,1,2,4,5,10,4,15,16,14,16,6,10,14,18,6.532299741602067,-0.7857142857142857,4.383592739633531,-0.8955454210965842,1.5573770491803278,-0.7142857142857143,1.0,-0.6620574224609791,0,6,0,4,0,3,2,0,1.1522333637192343,-2.3951612903225805,1.1264652185737924,-2.412585432633189,1.0674157303370786,-2.5,1.506417815890796,-1.2915666969494997,15,17,14,16,5,11,14,17,49
7,5,8,5,6,3,8,4,11,16,12,16,7,9,13,16,28.153846153846153,-5.751127819548872,21.94555260915238,-4.225705262950409,8.636363636363637,-0.7142857142857143,1.0,-1.675425067532036,2,5,2,6,1,5,14,4,4.096427034007749,-1.2784556242687615,3.1490276837996185,-1.4205289787052167,1.1176470588235294,-8.75,1.5956325540608054,-1.0441824290914126,10,16,11,16,8,9,14,16,49
1,1,1,1,2,4,2,7,7,11,8,12,5,5,8,13,2591.0,-1.7506925207756232,11763.053053053052,-1.6344473827574573,91.0,-31.0,4.954314920981586,-2.992992992992993,0,4,0,4,0,2,0,2,1.2738446411012783,-1.1346499102333931,1.2521821540688414,-1.165011507871283,1.058139534883721,-7.75,1.09126685923869,-1.0,7,12,8,13,5,8,8,13,32
5,4,5,4,5,6,4,3,6,7,6,7,7,7,7,8,2009.0,-0.8929933748243325,1983.2179441768196,-0.8198403675336192,96.0,40.0,1.916654796546075,1.0,1,3,1,2,0,1,3,5,10.998175182481752,-0.8896,6.312668731345476,-0.9114193895585039,1.1294117647058823,-5.714285714285714,1.2987477412377513,-2.666444155258102,6,7,6,7,6,6,7,9,30
3,3,3,3,3,3,11,2,17,17,17,17,10,13,12,14,15.950764006791172,-1.4760715771951727,9.489415610974712,-1.3338247800434364,2.159090909090909,10.0,1.0632345569357629,-1.2518299329518174,0,4,0,4,0,4,10,4,3.493863889921904,-1.6130059117780808,2.703434187315568,-1.6310258044886998,1.1046511627906976,-1.1111111111111112,1.7185129815546258,-0.7751798341250596,16,17,16,17,11,14,13,14,49
7,6,6,5,6,3,6,5,19,18,17,16,9,10,17,19,8.993650793650794,-2.058263971462545,6.713481890554439,-3.098247612437115,1.6551724137931034,1.8,1.560652239943967,-1.2908131040165622,0,6,0,7,0,4,5,5,3.7325428194993413,-1.1306335728282169,3.203300257778387,-1.1713391754229434,1.1566265060240963,-0.6923076923076923,1.6467896905854846,-0.8774746013224003,18,18,16,16,11,11,18,19,49
1,2,1,3,4,2,9,4,13,15,11,16,8,10,11,17,12.98473282442748,-7.531531531531532,11.305376550630163,-5.1059821147058155,4.130434782608695,-0.6666666666666666,1.156359467014242,-0.5926200567259226,2,3,2,3,2,6,6,1,1.6153846153846154,-0.9587155963302753,1.4347439913940343,-0.9688924006660413,1.0919540229885059,-5.5,1.4426601382217314,-1.075740900429694,12,16,11,17,8,8,11,16,49
2,2,2,2,2,3,4,2,7,7,6,7,2,3,3,4,3.8932038834951457,-4.313725490196078,2.9446540657270575,-3.27739242912944,1.7450980392156863,-1.6666666666666667,1.0,-3.2491229257515646,0,5,0,5,0,5,9,4,3.1724683544303796,-1.1775200713648528,2.4404636346025526,-1.4719693453160463,1.0987654320987654,-0.18518518518518517,1.3221260618720196,-0.23161503938984604,6,7,5,7,2,3,3,3,17
2,2,2,2,7,5,5,2,15,18,15,17,9,12,16,17,13.089468779123951,-1.7016855565242661,7.344565863853818,-1.3853108315041132,1.5238095238095237,2.6666666666666665,1.6848047494878093,-1.1565451689617254,3,3,3,4,0,6,5,4,8.548387096774194,-1.0829480303310524,5.106040306693174,-1.2331923235327553,1.1851851851851851,-0.09876543209876543,2.0201676305742655,-0.49500285645823067,14,18,14,17,7,10,16,17,45
0,4,0,4,2,6,5,5,11,13,11,13,6,8,11,13,25.514388489208635,-1.1636572083691603,17.050052808426233,-1.0563048403887572,1.7272727272727273,1.0,1.66199432631252,-1.0984956605541973,0,6,0,6,0,5,2,2,1.0,-0.5723953193289159,1.0,-0.5082634190130697,1.0555555555555556,-0.15053763440860216,1.5185675932137126,-0.4882602243232877,10,12,11,12,6,8,11,12,33
0,1,0,1,0,2,4,4,8,9,7,9,3,6,6,8,4425.0,-4.847074468085107,4357.263109243698,-3.593281067806725,88.0,-0.5375,1.1633940962556997,-0.9609243697478991,1,4,1,4,1,6,7,3,1.0,-0.823728813559322,1.0,-0.825327964429757,1.0,-0.48863636363636365,1.538931371930557,-0.9758626526623729,8,9,7,9,4,5,7,7,26
0,0,0,0,0,2,2,3,2,3,1,3,2,2,4,4,8574.0,-3.326923076923077,8663.312788133897,-3.7348227389561415,90.0,-7.666666666666667,1.339218240514085,-1.226587381127369,0,3,0,2,0,2,2,1,1.0,1.0,1.0,1.0,1.0,-11.5,1.3047043114188814,-4.542693265059915,2,4,1,4,2,4,3,4,13
2,1,2,1,3,2,2,4,4,6,4,8,4,7,5,9,2029.0,-0.9562764456981664,3038.834872034591,-1.1157189855252334,84.0,-0.4383561643835616,1.6768056430482328,-0.9645312008861343,0,4,2,5,0,5,5,4,2029.0,-0.8582278481012658,5235.2144151399225,-0.9944485715430904,84.0,-0.41025641025641024,2.5801943889304693,-1.722022282629504,3,8,3,8,2,7,5,10,27
3,5,2,4,2,3,3,6,8,14,8,16,6,11,13,14,1.9893292682926829,-0.7227053140096619,3.584689302679033,-1.1291677011606251,1.5344827586206897,-1.8,2.1718457613752724,-1.0306334141267066,4,2,5,2,2,3,1,4,1305.0,-0.7090047393364929,1542.9992912199875,-0.6941559479494298,89.0,-0.35294117647058826,1.0262433415409131,-1.0,6,13,9,15,4,11,12,14,46
1,2,0,2,1,4,1,3,5,5,4,5,1,4,5,5,150.45454545454547,-1.974820143884892,170.9036173986624,-4.241106233256512,87.0,-20.0,1.3062310508828827,-0.9896044655182762,1,2,1,2,1,1,5,3,1.004247572815534,-78.42857142857143,1.0,14.044871794871847,1.0116279069767442,-20.0,1.0473671314156243,-15.989146659339736,5,5,5,5,0,3,5,6,17
2,2,2,2,4,4,4,3,18,18,17,17,8,10,16,17,9.207647058823529,-0.9097375105842507,6.429867078805415,-0.9244826881307615,1.5483870967741935,1.0,1.4374576308349671,-2.1349438977692072,2,5,2,5,0,4,5,1,4.307374793615851,-0.9236588720770289,3.748129716829835,-0.8204783536336869,1.0786516853932584,-1.1666666666666667,1.578437739148278,-0.9040025401615647,17,18,16,17,9,9,17,17,49
2,2,1,3,3,5,7,5,6,9,6,9,2,7,6,9,1941.0,-52.81818181818182,1860.5799193548387,-55.12520179236886,90.0,-17.5,1.2362919489245288,-1.2362919489245288,0,3,1,3,0,2,3,3,1.2794990112063283,-1.4897435897435898,1.2638686814553035,-1.5170969342526213,1.0465116279069768,-17.5,1.3048657065005842,-1.0,4,9,6,9,1,6,7,10,25
4,5,5,4,5,5,8,3,13,18,13,18,6,8,14,15,8.696652719665272,-1.3644251626898047,7.141110483348129,-1.6416899986037288,1.6491228070175439,-1.3333333333333333,1.0054938701145604,-1.0707178922686786,2,4,2,3,0,6,6,5,2.093152064451158,-1.1808510638297873,1.889149019217333,-1.3690121709158467,1.119047619047619,-0.7619047619047619,1.4349880238404185,-1.965845305384163,14,18,14,18,8,10,15,15,49
3,2,3,2,3,3,0,1,2,3,3,3,1,2,2,5,17.22222222222222,-13.583333333333334,12.057728353127226,-15.225964965496301,5.125,23.0,1.652941739862841,-1.056968036933136,2,2,2,2,2,3,3,2,465.0,-0.8163606010016694,281.31663009404383,-0.8167860615158062,82.0,-0.34328358208955223,1.0,-1.0,1,3,2,3,0,3,3,4,12
3,2,3,3,5,4,5,2,17,17,16,17,4,6,15,19,4.955417956656347,-0.8418794250160909,4.126379319203177,-2.7391345901600834,1.5238095238095237,-1.6,1.6987783031901422,-1.105140735742069,2,3,2,3,0,5,5,4,13.846020761245676,-1.1594602580518074,8.150575466642222,-0.8461496912896542,1.1566265060240963,-0.09411764705882353,2.0259063851595647,-0.4890307863667893,16,17,15,17,6,9,15,19,45
2,3,2,3,2,5,7,9,6,8,6,8,3,6,7,9,816.0,-2.6875,1228.287595865289,-2.803840251388487,95.0,-5.4,1.660133440118669,1.0,1,5,2,6,1,5,4,2,5.037037037037037,-0.7247191011235955,4.94014243881374,-0.7457576713969283,1.4615384615384615,-0.4153846153846154,1.1028922637474925,-0.9623491340146594,5,9,5,9,2,6,7,9,25
8,4,7,4,8,7,3,5,15,17,16,17,9,12,14,16,10.605911330049262,-1.2702991452991452,7.071783105293127,-1.0905626013868484,1.7924528301886793,6.0,1.0,-0.7961824098798923,1,4,1,4,0,3,6,2,3.478190630048465,-1.0025295109612142,2.729951327981893,-0.9772557867538502,1.2025316455696202,-1.2,1.6415189588507306,-1.127936963207907,14,18,16,18,10,12,15,16,49
6,4,5,4,6,5,3,5,6,8,6,8,2,4,6,7,6.801955990220049,-1.0303687635574836,5.073642203775989,-1.009703049846754,1.4918032786885247,-1.625,1.618821455949186,-0.5102700179356773,7,2,7,2,4,2,1,7,695.5,-0.7786885245901639,995.8474853744852,-0.7004867834823645,91.0,-0.3023255813953488,2.012175080339378,-0.6281049639098351,6,7,6,7,2,4,6,7,27
4,5,4,4,3,6,9,3,11,12,12,15,6,12,13,19,210.75,-2.5067567567567566,306.78104818428716,-1.8035810761554223,89.0,-0.41304347826086957,1.0,-1.126143648044448,2,5,3,5,2,3,3,2,843.0,-0.8207964601769911,766.2974018794911,-0.7644613549459242,1.1710526315789473,-0.2638888888888889,3.26971046847231,-13.6,10,13,12,16,5,13,14,19,48
1,1,2,2,1,2,5,4,7,9,7,9,6,8,10,10,5108.0,-70.34328358208955,5239.82902432822,-42.64787003535594,91.0,-7.75,3.587395818816332,1.0,0,4,1,4,0,3,1,1,7.870570107858243,-1.0629228687415426,4.585850988000604,-1.1269979786952489,1.058139534883721,-10.333333333333334,1.7485702069127278,-1.0,7,10,8,10,5,9,10,10,29
2,2,2,2,3,4,3,4,11,14,10,13,11,14,12,18,66.47619047619048,-2.223277909738717,49.67837573668194,-1.8321053606961428,9.2,-0.7142857142857143,2.2725884064884005,-0.6255250561381077,2,4,2,5,2,6,2,1,16.61904761904762,-0.9230769230769231,13.771290731182537,-0.8868568830637352,10.222222222222221,-0.3333333333333333,1.4210331210074985,-1.3365154480295054,11,15,10,14,9,16,13,18,49
2,1,2,2,4,2,2,1,3,3,3,3,3,2,2,3,3.6866096866096867,-1.0921348314606742,3.091117854259145,-4.224161745936339,1.5789473684210527,-11.0,1.1948803820977152,-1.6755298022137084,1,6,1,6,1,5,4,2,1294.0,-0.3932038834951456,1105.6073495120474,-0.33906774319834243,90.0,-0.13580246913580246,1.3373659238513638,-0.23661992834992496,2,4,2,4,2,3,3,2,14
0,1,0,1,0,2,2,4,2,4,1,5,0,4,4,4,1301.0,-20.51219512195122,2235.66823831976,-521.8182905337358,82.0,-19.0,3.431111083913998,-2.5984623527854978,1,4,1,3,1,2,1,4,1.0,-0.6464258262874711,1.0,-0.5298405324013983,1.0,-0.23170731707317074,1.42503638563669,-0.4329063044395063,3,4,2,5,0,4,3,4,15
4,4,3,3,5,4,6,5,10,9,10,9,7,10,10,9,131.93333333333334,-94.0,130.53099081222825,-71.46998342981959,18.2,-14.25,1.9735734782316532,-3.6924981250203177,0,2,0,2,0,5,1,4,43.02173913043478,-0.6695890410958905,26.458062379786213,-0.6876403878788776,6.5,-1.14,1.4603736036197195,-0.47829330003846116,9,10,9,10,8,11,9,9,32
7,5,6,4,6,2,2,2,5,6,5,6,2,2,6,7,1.7304177545691906,-1.4048,1.716586389148296,-1.4370508347022417,1.7619047619047619,-1.28,1.474799737724866,-3.60763477290378,9,2,9,2,6,3,1,4,5302.0,-0.8981178396072013,4795.865286528653,-0.8953525440941168,74.0,-0.6666666666666666,1.3340137432546675,-0.3101227913298833,5,6,5,6,1,3,7,6,17
0,3,0,3,2,6,5,5,11,13,11,13,8,9,11,13,31.19747899159664,-1.2656924609764197,21.49620911822601,-1.1091135136832075,1.6964285714285714,1.0,1.6395167028757005,-1.1178997710091063,0,6,0,6,0,4,2,1,1.0,-0.5132659932659933,1.0,-0.47563661942754903,1.0326086956521738,-0.13978494623655913,1.4898426051639448,-0.49907584720129994,11,12,11,12,7,9,11,12,33
3,4,3,4,2,7,4,6,4,7,5,7,4,4,5,7,3832.0,-25.375,17823.18128654971,-43.25624964764609,96.0,-36.0,5.123805717330899,-2.1809511675736664,3,4,2,4,0,3,1,3,11.404761904761905,-0.9524554269627776,10.90024856493983,-0.8349598662293554,1.6,-0.6,1.0730268223976462,-0.8571234419985336,4,8,4,8,3,5,4,7,22
3,4,2,4,3,5,6,1,20,20,20,20,10,11,20,19,7.964593735814798,-1.3877139979859012,6.1863482288280665,-1.3556747013420873,1.5,7.0,1.1505262605409283,-1.012862773622942,1,7,1,7,0,5,7,3,3.3414587697581415,-0.9357780364765231,2.905731025835544,-0.8525397623310301,1.0786516853932584,-1.75,1.579770688875474,-1.802105031354892,20,19,20,19,10,12,20,20,49
4,5,4,5,4,5,2,4,12,14,12,14,10,12,11,14,6.175480769230769,-3.505639097744361,5.039023096395886,-2.8492853884003764,2.111111111111111,-1.1794871794871795,1.950984111343514,-2.5721583208861136,1,2,1,3,2,3,5,4,12.887959866220736,-0.8851447555766493,9.458579378770315,-0.9301394231540434,1.130952380952381,-0.5411764705882353,1.2784228209593727,-0.5679117536183474,11,13,11,14,10,10,10,14,40
4,4,3,3,4,4,5,1,20,20,20,20,10,13,20,19,9.778940886699507,-1.391380060949064,7.037322520390008,-1.3098957675775371,1.5238095238095237,8.0,1.1391674078113558,-0.9764452422119738,1,8,1,8,0,2,6,3,4.008329126703685,-1.0296391752577319,3.227578123411297,-0.9411760501716046,1.0786516853932584,-2.6666666666666665,1.5646596596917453,-1.6728313260128205,20,19,20,19,9,12,20,20,49
5,2,2,1,3,2,1,4,9,9,8,9,7,10,9,11,10.303030303030303,-2.1333333333333333,22.043077343163347,-2.2186367331195713,10.428571428571429,-5.5,3.2729263994245748,-2.1305976583655166,2,3,2,6,1,6,0,4,42.5,-0.7852760736196319,35.66731467653997,-0.5955753409115373,18.25,-0.3235294117647059,1.0016467037032495,-0.1589174131730249,8,10,7,10,6,11,8,10,32
2,2,2,2,3,1,6,4,6,10,8,11,4,9,9,10,6.369928400954654,-1.0180023228803716,4.403109085317216,-0.9813985826784954,1.5166666666666666,-0.4166666666666667,1.7246405247594896,-0.8308842730979498,9,2,10,2,5,4,0,6,1334.5,-0.8037597432370472,1021.7826686867594,-0.7202176613568475,91.0,2.0,1.646023955173738,-4.216814693570889,6,10,9,11,2,8,9,11,39
4,2,3,3,4,5,5,3,9,13,10,13,8,12,10,12,1398.0,-6.2063492063492065,19146.511811023618,-5.339781734456559,92.0,-10.0,16.405938972818262,5.8559322033898304,0,5,1,7,0,4,1,1,1.8891891891891892,-0.7174311926605504,1.6746841946599793,-0.8618918060408511,1.1358024691358024,-5.0,1.2017223666868277,-0.8541409147095179,8,14,10,13,9,12,10,12,40
4,2,5,4,7,3,6,5,18,17,17,17,13,14,18,19,10.08695652173913,-1.1191950464396285,8.093971554682101,-3.8092632818007326,1.9565217391304348,-2.3333333333333335,1.3334172135336553,-0.7871517298161194,1,6,1,6,1,2,3,3,4.8,-0.9450980392156862,3.915337643870863,-0.9675275158782797,1.3432835820895523,-1.2352941176470589,2.0116184565407553,-0.723741121316724,18,18,17,18,13,15,18,18,49
8,5,6,2,5,3,0,4,4,6,5,5,5,5,3,4,2.4626436781609193,-0.948051948051948,2.4571902255683864,-0.8739560852925665,2.0526315789473686,-3.4285714285714284,3.0511843120929063,-2.0659277310344364,7,2,5,2,4,3,3,3,428.5,-0.8248587570621468,167.4770177575485,-1.2059412991565226,39.0,-0.75,1.0,-0.26620720800475917,3,7,4,6,4,6,4,3,17
1,2,1,2,1,4,2,3,3,3,3,3,2,2,2,3,8.325396825396826,-7.951219512195122,8.611826288512605,-18.518904830247745,5.4,-9.0,1.3476557452095617,-1.2346693635560628,1,2,1,2,0,3,3,1,5.067632850241546,-0.38717339667458434,5.079428527117847,-0.467112288588079,1.62,-0.36,1.020991571151286,-0.15074979597005328,2,4,2,4,0,2,2,2,12
2,2,2,2,2,3,4,7,4,5,5,6,2,5,6,7,759.0,-44.4,861.7542506072297,-42.14844673761152,84.0,-17.0,2.0001428775539365,1.0,0,4,1,5,0,5,2,2,4.685185185185185,-1.1355498721227621,3.643379488065452,-0.9377443119923186,1.6470588235294117,-0.6666666666666666,2.153324218082379,-0.8953496678334166,2,6,5,7,2,6,6,7,20
2,2,2,3,3,3,2,3,2,2,2,3,2,3,2,3,429.7692307692308,-0.7856696521558009,441.947525074798,-0.7580080820467894,91.0,62.0,1.3741638415402242,1.0,0,1,0,1,0,1,2,2,10.3271719038817,-0.8415885765283355,7.935289253138838,-0.8321052660584618,1.0705882352941176,-12.4,1.1710739855663637,-3.648614697066605,2,2,2,2,2,2,2,3,12
